3782.187	3651.06	3774.597	3930.197	3812.812	4076.02	4326.311	4385.566	4298.855	4184.668	4308.026	3288.712	2616.976	2708.034	2473.057	2247.621	1211.781	644.479	401.429	94.463	8.225
3802.925	3673.696	3738.861	3918.429	3869.96	3968.498	4337.394	4372.45	4338.301	4185.712	4255.366	3618.208	2570.699	2672.573	2504.765	2194.418	1447.403	552.895	414.362	104.315	8.867
3821.651	3707.09	3708.822	3897.882	3924.431	3882.555	4327.692	4362.945	4373.766	4195.839	4194.104	3903.501	2590.989	2632.955	2528.707	2153.622	1636.9	521.768	406.132	105.689	9.567
3845.483	3740.181	3692.023	3872.89	3958.164	3837.232	4287.406	4361.349	4398.101	4212.06	4157.102	4093.131	2702.294	2592.048	2534.21	2147.257	1750.022	565.664	382.234	94.721	10.328
3868.607	3770.207	3692.734	3847.634	3975.152	3830.7	4222.86	4362.596	4407.422	4236.08	4132.257	4192.151	2893.298	2542.141	2518.416	2149.64	1789.174	681.134	360.667	108.875	11.139
3892.976	3800.728	3705.739	3816.208	3976.827	3863.147	4128.281	4374.604	4403.962	4273.328	4122.242	4202.271	3175.337	2481.663	2497.189	2174.443	1778.97	836.363	316.046	128.639	11.987
3916.908	3830.663	3727.651	3783.348	3965.964	3918.217	4022.442	4385.936	4393.091	4316.294	4125.953	4153.34	3495.069	2439.986	2471.038	2209.192	1749.85	993.092	278.175	140.47	12.888
3934.063	3859.298	3752.78	3756.654	3947.916	3969.065	3936.235	4377.979	4384.222	4353.599	4138.505	4095.991	3770.667	2461.981	2440.54	2237.223	1735.217	1123.517	260.694	137.508	13.867
3939.771	3886.175	3777.093	3740.764	3925.613	3998.877	3888.368	4339.676	4382.274	4378.069	4156.489	4061.549	3952.73	2570.989	2407.699	2250.341	1747.823	1203.017	284.622	119.875	14.926
3941.889	3914.986	3805.785	3727.092	3886.491	4017.263	3882.886	4274.587	4385.988	4391.096	4183.103	4040.236	4050.264	2757.358	2364.005	2239.604	1758.757	1233.772	363.315	108.928	16.172
